
-4.000000, 10.400000
-4.000000, 10.400000
26.000000, 7.400000
44.000000, 5.600000
-6.000000, 10.600000
32.000000, 6.800000
32.000000, 6.800000
6.000000, 9.400000
8.000000, 9.200000
2.000000, 9.800000
-22.000000, 12.200000
-12.000000, 11.200000
44.000000, 5.600000
30.000000, 7.000000
28.000000, 7.200000
40.000000, 6.000000
16.000000, 8.400000
14.000000, 8.600000
24.000000, 7.600000
-14.000000, 11.400000
10.000000, 9.000000
8.000000, 9.200000
8.000000, 9.200000
-12.000000, 11.200000
22.000000, 7.800000
34.000000, 6.600000
0.000000, 10.000000
0.000000, 10.000000
16.000000, 8.400000
18.000000, 8.200000
12.000000, 8.800000
24.000000, 7.600000
2.000000, 9.800000
6.000000, 9.400000
-20.000000, 12.000000
6.000000, 9.400000
12.000000, 8.800000
-2.000000, 10.200000
42.000000, 5.800000
30.000000, 7.000000
16.000000, 8.400000
14.000000, 8.600000
2.000000, 9.800000
38.000000, 6.200000
18.000000, 8.200000
18.000000, 8.200000
32.000000, 6.800000
14.000000, 8.600000
-4.000000, 10.400000
6.000000, 9.400000
4.000000, 9.600000
6.000000, 9.400000
22.000000, 7.800000
12.000000, 8.800000
-2.000000, 10.200000
20.000000, 8.000000
-36.000000, 13.600000
-4.000000, 10.400000
34.000000, 6.600000
6.000000, 9.400000
14.000000, 8.600000
4.000000, 9.600000
8.000000, 9.200000
-8.000000, 10.800000
14.000000, 8.600000
12.000000, 8.800000
18.000000, 8.200000
-10.000000, 11.000000
14.000000, 8.600000
14.000000, 8.600000
-10.000000, 11.000000
4.000000, 9.600000
-70.000000, 17.000000
14.000000, 8.600000
10.000000, 9.000000
2.000000, 9.800000
6.000000, 9.400000
-14.000000, 11.400000
38.000000, 6.200000
42.000000, 5.800000
-8.000000, 10.800000
-4.000000, 10.400000
4.000000, 9.600000
12.000000, 8.800000
-6.000000, 10.600000
-22.000000, 12.200000
24.000000, 7.600000
16.000000, 8.400000
32.000000, 6.800000
14.000000, 8.600000
44.000000, 5.600000
-6.000000, 10.600000
-12.000000, 11.200000
24.000000, 7.600000
-2.000000, 10.200000
16.000000, 8.400000
24.000000, 7.600000
8.000000, 9.200000
20.000000, 8.000000
4.000000, 9.600000
